,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
3843,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,86400,14783,,,0
18,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.760400,2023-11-23 16:02:55.914241,382,0,64,,,0
70,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.760400,2023-11-23 16:02:55.914241,382,900,10976,,,0
88,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.760400,2023-11-23 16:02:55.914241,382,1800,11214,,,0
121,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.760400,2023-11-23 16:02:55.914241,382,2700,11268,,,0
163,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.760400,2023-11-23 16:02:55.914241,382,3600,11452,,,0
203,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.760400,2023-11-23 16:02:55.914241,382,4500,11705,,,0
240,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.760400,2023-11-23 16:02:55.914241,382,5400,11788,,,0
312,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.760400,2023-11-23 16:02:55.914241,382,6300,12026,,,0
337,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.760400,2023-11-23 16:02:55.914241,382,7200,12059,,,0
363,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.760400,2023-11-23 16:02:55.914241,382,8100,12124,,,0
411,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.760400,2023-11-23 16:02:55.914241,382,9000,12138,,,0
452,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.760400,2023-11-23 16:02:55.914241,382,9900,12146,,,0
493,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.760400,2023-11-23 16:02:55.914241,382,10800,12161,,,0
535,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.760400,2023-11-23 16:02:55.914241,382,11700,12166,,,0
